file,n,dt,g_newton,rmse_ay_newton
304.txt,22,0.01666667000000001,-11.629802511616376,214.61566649660116
305.txt,38,0.01666669999999998,-7.856993492000141,433.2943485253919
306.txt,33,0.01666669999999998,-8.265232105193148,365.7296601254178
307.txt,32,0.01666669999999998,-8.992234290916404,347.53463597263215
308.txt,25,0.016666684999999994,-10.302417776948566,230.04001888880077
309.txt,25,0.016666684999999994,-8.752854599870107,254.4270162030535
310.txt,45,0.016666699999999923,-9.603842725641993,493.5690951221732
311.txt,24,0.01666667000000001,-7.896228086896006,355.79010195092894
312.txt,40,0.01666669999999998,-8.764566414743252,453.60575459964826
313.txt,25,0.016666684999999994,6.75260819322348,1394.4537845828806
314.txt,38,0.01666669999999998,-10.18370487090072,425.3063303028231
315.txt,24,0.01666667000000001,-7.801736551114773,292.39409953471113
316.txt,23,0.016666684999999994,-7.16849464147254,218.9771416855611
317.txt,23,0.016666684999999994,-9.244933934067769,276.66045723842893
318.txt,34,0.01666669999999998,-9.317586277715003,364.65199861977055
319.txt,35,0.01666669999999998,-10.166423107789667,397.3051476385054
320.txt,21,0.016666670000000005,-12.16407946547584,181.53535677163606
321.txt,38,0.01666669999999998,-8.588179203565172,425.0851505408349
322.txt,37,0.01666669999999995,-7.699132811459106,395.3430450086266
323.txt,40,0.01666669999999998,-7.563074410121912,418.16989842048173
324.txt,25,0.016666684999999994,-7.907656094014967,237.62167633633976
325.txt,39,0.01666669999999995,-8.829959834973161,434.84987305634394
326.txt,38,0.01666669999999998,-8.714855707841107,394.52653569328095
327.txt,40,0.01666669999999998,-8.855704619529172,521.3578170607892
328.txt,27,0.016666684999999994,-10.731005962108057,361.0544324719676
329.txt,27,0.016666684999999994,-6.34498768453733,285.5406094573264
330.txt,24,0.01666667000000001,-12.367231243027627,219.07792012256664
331.txt,40,0.01666669999999998,-9.655687140654491,430.91440533785135
332.txt,37,0.01666669999999995,-7.444561596941691,447.69259260519226
333.txt,35,0.01666669999999998,-7.821008623756498,759.6787726770854
334.txt,42,0.016666699999999923,-9.566891086326962,395.31464232381177
335.txt,35,0.01666669999999998,-9.82187411832968,394.81827188590654
336.txt,33,0.01666669999999998,-10.550917021770989,316.31911678647214
337.txt,28,0.01666669999999998,-9.89262095141812,336.3533729103489
338.txt,40,0.01666669999999998,-9.66253120572049,291.3294337394717
339.txt,35,0.01666669999999998,-9.447360208079157,316.2192888074175
340.txt,40,0.01666669999999998,-8.878769991212609,443.47070699347313
341.txt,33,0.01666669999999998,-10.81451854237115,356.7358449405283
342.txt,44,0.016666699999999923,-9.78511153836072,407.21028685584736
343.txt,31,0.01666669999999998,-10.773716642344239,294.0193099388333
344.txt,22,0.01666667000000001,-7.377725350506136,258.83005819325155
345.txt,32,0.01666669999999998,-7.862948636672935,322.64564426638697
346.txt,35,0.01666669999999998,-10.825792886622832,419.8567156856891
347.txt,23,0.016666684999999994,-10.165481945738437,294.890248602438
348.txt,27,0.016666684999999994,-11.43626039740195,547.7279192101034
349.txt,29,0.01666669999999998,-9.502892799790205,366.2668083584335
350.txt,34,0.01666669999999998,-9.537204100732502,378.3538818194207
351.txt,30,0.01666669999999998,-10.201846828711858,390.777686261654
352.txt,23,0.016666684999999994,-10.206347807329124,224.23746214476856
353.txt,39,0.01666669999999995,-8.89383614689411,469.42430718647967
354.txt,34,0.01666669999999998,-11.034808304761556,425.10714927670114
355.txt,35,0.01666669999999998,-9.815885798008468,476.55624104824574
356.txt,26,0.01666669999999998,-10.965619502646678,269.53006208957646
357.txt,34,0.01666669999999998,-9.595327619293368,381.59832343374654
358.txt,36,0.01666669999999998,-9.059267737813972,552.8355729970241
359.txt,19,0.016666670000000005,-9.383990894713685,269.4523962722122
360.txt,25,0.016666684999999994,-8.053436959156482,382.7830820588203
361.txt,19,0.016666670000000005,-7.251470002843232,254.55827564123334
362.txt,23,0.016666684999999994,-8.673299597282652,332.6351143828422
363.txt,37,0.01666669999999995,-9.879099352722614,343.10814944493416
364.txt,41,0.01666669999999995,-9.014035104094397,335.09273838366437
365.txt,35,0.01666669999999998,-7.812005302355418,412.1827752375522
366.txt,33,0.01666669999999998,-8.592555100685072,355.0272612617754
367.txt,28,0.01666669999999998,-8.218218389160622,354.00649635218485
368.txt,24,0.01666667000000001,-7.984289130513812,259.6974007585463
369.txt,38,0.01666669999999998,-9.00962137688777,353.0391627959214
370.txt,35,0.01666669999999998,-10.657806253476508,395.81401209514274
371.txt,27,0.016666684999999994,-9.266218772502313,347.74551900111123
372.txt,20,0.01666667000000001,-11.625969140902642,267.6075963448384
373.txt,28,0.01666669999999998,-8.9863114517066,309.59710798708426
374.txt,39,0.01666669999999995,-9.649603663359873,424.1565923445627
375.txt,38,0.01666669999999998,-12.942538158690672,1619.31139639543
376.txt,39,0.017,-9.574920848727903,175.6881066096566
377.txt,25,0.016666684999999994,-10.920978405153978,445.6487232538296
378.txt,43,0.016666699999999923,-9.701211928853825,562.6853688088904
379.txt,39,0.01666669999999995,-9.754769818535017,437.2322024950439
380.txt,41,0.01666669999999998,-8.436970504422758,491.31805668195375
381.txt,39,0.01666669999999995,-10.491836866261687,426.99171245194225
382.txt,36,0.01666669999999998,-9.192063302907616,387.1578750244385
383.txt,27,0.016666684999999994,-10.152557077114912,341.1177964657267
384.txt,29,0.01666669999999998,-8.275427782021632,299.82496988539265
385.txt,27,0.016666684999999994,-8.052815092919511,315.6518673509802
386.txt,34,0.01666669999999998,-8.77367445853077,382.84362780562765
387.txt,37,0.01666669999999995,-10.176985428524835,435.0369764142163
388.txt,36,0.01666669999999998,-7.989400494208347,372.92923500636135
389.txt,41,0.01666669999999995,-9.698915592044568,453.00137263495674
390.txt,31,0.01666669999999998,-10.517236346761212,384.4002561869157
391.txt,42,0.016666699999999923,-10.515894264110278,487.49224708700586
392.txt,40,0.01666669999999998,-10.055344531945599,441.78159533966095
393.txt,34,0.01666669999999998,-9.664135886241676,288.3948968184272
394.txt,32,0.01666669999999998,-11.96690848836752,397.2435224466524
395.txt,29,0.01666669999999998,-11.434860580356014,371.55953572477046
396.txt,42,0.016666699999999923,-10.427546663136473,518.4116315020384
397.txt,31,0.01666669999999998,-9.4299740417088,308.21901015522724
398.txt,43,0.016666699999999923,-9.350716236369767,475.146657546386
399.txt,27,0.016666684999999994,-8.56870845639449,319.91114004208896
400.txt,33,0.01666669999999998,-10.630013322919552,272.6419499832763
401.txt,39,0.01666669999999995,-10.071188619894732,385.1769075937961
402.txt,36,0.01666669999999998,-8.796306784055057,423.7593705444368
403.txt,32,0.01666669999999998,-9.095254768520029,381.739335408557
404.txt,30,0.01666669999999998,-9.248622437271687,368.58425946445004
405.txt,21,0.016666670000000005,-10.126297346575116,229.28353860563107
406.txt,40,0.01666669999999998,-9.652743993637015,487.02729589306335
407.txt,21,0.016666670000000005,-10.590903269848692,281.7485380989495
408.txt,25,0.016666684999999994,-10.926833686470287,249.14771244617373
409.txt,38,0.01666669999999998,-9.663020461890031,448.3105026317565
410.txt,33,0.01666669999999998,-10.936598050575121,866.088611769066
411.txt,33,0.01666669999999998,-10.524551496773878,359.46780874832433
412.txt,25,0.016666684999999994,-8.079888413559866,315.9860678713036
413.txt,19,0.016666670000000005,-12.361023995384459,167.97692291810458
414.txt,24,0.01666667000000001,-6.958462436643079,241.39645209158678
415.txt,36,0.01666669999999998,-10.19740067298823,331.39856130234716
416.txt,42,0.016666699999999923,-8.848031910800747,455.0680178417236
417.txt,42,0.016666699999999923,-10.659726624906224,479.878826858256
418.txt,21,0.016666670000000005,-9.913853821099373,246.32686792550794
419.txt,25,0.016666684999999994,-9.831986911738552,329.5331422923533
420.txt,39,0.01666669999999995,-9.274373342270259,449.2605068070122
421.txt,28,0.01666669999999998,-10.388344085600844,282.4425765057448
422.txt,41,0.01666669999999995,-8.744215256583727,392.5387096510016
423.txt,29,0.01666669999999998,-8.137598874570342,355.7941000083974
424.txt,28,0.01666669999999998,-7.869178280088711,251.42807202374627
425.txt,31,0.01666669999999998,-9.630791776096682,352.0305851396159
426.txt,29,0.01666669999999998,-10.719904911504171,289.83112482225556
427.txt,25,0.016666684999999994,-12.734463898532876,270.28301694971924
428.txt,29,0.01666669999999998,-9.698414717972751,357.98962066352516
429.txt,43,0.016666699999999923,-11.36098227621954,419.5870440567781
430.txt,21,0.016666670000000005,-11.125618870477352,255.47941083419582
431.txt,31,0.01666669999999998,-9.980191587768056,310.65904321202686
432.txt,22,0.01666667000000001,-11.639650293509291,227.5632119946849
433.txt,25,0.016666684999999994,-11.790717446439846,353.5475940513211
434.txt,31,0.01666669999999998,-9.250121720934029,373.18621283483276
435.txt,33,0.01666669999999998,-10.998651772976688,359.47151160730897
436.txt,25,0.016666684999999994,-15.0418900040893,326.6503041316651
437.txt,27,0.016666684999999994,-9.312244881517678,385.26236992687376
438.txt,22,0.01666667000000001,-8.035786385992392,255.2562059553847
439.txt,21,0.016666670000000005,-13.157031818157396,231.97821990915864
440.txt,33,0.01666669999999998,-10.686199968375298,298.2887298105525
441.txt,29,0.01666669999999998,-7.514990142188148,405.7590513278817
442.txt,44,0.016666699999999923,-8.647443273255385,357.49295067628134
443.txt,33,0.01666669999999998,-9.251466477864456,426.01837774014
444.txt,31,0.01666669999999998,-9.915482967385302,410.7212129931924
445.txt,41,0.01666669999999995,-9.947651424040542,485.1922454365886
446.txt,37,0.01666669999999995,-9.421910072777889,476.23832295728914
447.txt,41,0.01666669999999995,-9.49777378044272,493.70841380580737
448.txt,39,0.01666669999999995,-9.743771655568649,444.3615426504366
449.txt,38,0.01666669999999998,-8.156076699907338,407.8455372388648
450.txt,24,0.01666667000000001,-10.94499750199465,284.2009730813095
451.txt,41,0.01666669999999995,-9.834551346942517,458.58055468780327
452.txt,37,0.01666669999999995,-11.182805716547358,453.9230720321157
453.txt,26,0.01666669999999998,-7.702661382036216,293.40331184805757
455.txt,23,0.016666684999999994,-11.20631696664837,219.10385397666062
456.txt,24,0.01666667000000001,-8.140768785992487,281.85695514480955
457.txt,32,0.01666669999999998,-9.712162210730131,409.7900297924849
458.txt,23,0.016666684999999994,-12.469620543502266,232.8257656126739
459.txt,39,0.01666669999999995,-10.85485979036293,405.0687559601103
460.txt,37,0.01666669999999995,-10.586549756334618,561.6783356884208
461.txt,37,0.01666669999999995,-10.242676529168016,476.3121695312802
462.txt,22,0.01666667000000001,-8.10020676313008,270.38396544874155
463.txt,26,0.01666669999999998,-10.261997602655681,214.8612329174477
464.txt,40,0.01666669999999998,-9.85184787983261,408.2803508557429
465.txt,42,0.016666699999999923,-9.675777072202767,469.97057643212327
466.txt,36,0.01666669999999998,-9.89918032662052,430.1994180263471
467.txt,29,0.01666669999999998,-10.165638101749861,262.5168954741644
468.txt,36,0.01666669999999998,-10.510302852475787,364.5814681117024
469.txt,23,0.016666684999999994,-10.207760694779203,204.27049681392114
470.txt,37,0.01666669999999995,-10.086143484582099,419.7202533621066
471.txt,37,0.01666669999999995,-8.232789432212726,554.206803412243
472.txt,25,0.016666684999999994,-11.35574522648823,241.6153047227947
473.txt,30,0.01666669999999998,-10.36736307078966,374.1042620190407
474.txt,38,0.01666669999999998,-10.035762493743793,465.60454280787695
475.txt,28,0.01666669999999998,-8.716735727213274,325.9595941414002
476.txt,39,0.01666669999999995,-10.227255308082704,489.1185787599958
477.txt,33,0.01666669999999998,-9.683177520474011,304.8446117263769
478.txt,39,0.01666669999999995,-9.904350393891272,426.2893157890631
479.txt,24,0.01666667000000001,-12.302090834880362,303.2842338508268
480.txt,39,0.01666669999999995,-9.381764159562199,375.66198006517294
481.txt,41,0.01666669999999995,-10.23549891770866,500.6295059966096
482.txt,41,0.01666669999999995,-9.686213577158329,512.5343061799076
483.txt,25,0.016666684999999994,-6.868267876665552,319.6670752819948
484.txt,37,0.01666669999999995,-10.370046989644052,385.56301926674246
485.txt,25,0.016666684999999994,-10.83687748678946,203.03563045239258
486.txt,38,0.01666669999999998,-9.669453564686432,507.57186476397743
487.txt,30,0.01666669999999998,-10.204750158651262,322.4015375038043
488.txt,27,0.016666684999999994,-6.386708025044122,291.7178981709045
489.txt,38,0.01666669999999998,-9.635752749248057,485.2645387817686
490.txt,37,0.01666669999999995,-8.819278367695269,586.3374716744445
491.txt,31,0.01666669999999998,-11.051510475972721,459.7668221253107
492.txt,38,0.01666669999999998,-9.510808320103058,885.3050646849812
493.txt,21,0.016666670000000005,-9.68543764310541,280.00124063194596
494.txt,31,0.01666669999999998,-10.164609630082573,516.9401127704996
495.txt,28,0.01666669999999998,-11.647170340801303,240.9581014660461
496.txt,43,0.016666699999999923,-13.448696143335892,4292.329636203587
497.txt,41,0.01666669999999995,-9.677039658860226,487.7492404894816
498.txt,20,0.01666667000000001,-10.137870404903694,229.4605946709585
499.txt,19,0.016666670000000005,-11.78104611988151,286.6952977969225
500.txt,21,0.016666670000000005,-11.055307472982925,301.7839121048058
501.txt,40,0.01666669999999998,-9.182128256954403,357.40079230314285
502.txt,41,0.01666669999999995,-9.17047021449576,465.17905313138664
503.txt,33,0.01666669999999998,-9.901422754913465,443.94254415403043
504.txt,22,0.01666667000000001,-10.223826472200274,236.90688164811178
505.txt,35,0.01666669999999998,-9.669038909024897,371.1868169677294
506.txt,22,0.01666667000000001,-12.748956786874722,189.9327115052257
507.txt,38,0.01666669999999998,-8.96555236755199,459.8209842717896
508.txt,29,0.01666669999999998,-9.756726928763806,297.637502520463
509.txt,39,0.01666669999999995,-11.249227039636203,383.1494416864153
510.txt,30,0.01666669999999998,-10.102059598916025,319.77456182299363
511.txt,19,0.016666670000000005,-9.18508049317097,210.65065756928547
512.txt,43,0.016666699999999923,-8.944076704599894,475.9290325454771
513.txt,34,0.01666669999999998,-9.374320871088946,272.58655456675604
514.txt,26,0.01666669999999998,-10.561449823270172,335.93754481540697
515.txt,28,0.01666669999999998,-9.432059232288925,384.98140830708786
516.txt,38,0.01666669999999998,-9.283273375274398,400.06556064256085
517.txt,20,0.01666667000000001,-11.431061222544805,249.55749365985326
518.txt,31,0.01666669999999998,-10.689046373557106,393.7764980825151
519.txt,23,0.016666684999999994,-9.982056777058244,192.59917717017373
520.txt,42,0.016666699999999923,-9.62675111624913,417.85330017538763
521.txt,38,0.01666669999999998,-10.011977021215028,383.2093832340981
522.txt,42,0.016666699999999923,-9.935517757606489,403.8140122393116
523.txt,19,0.016666670000000005,-15.190413273612037,191.6135987208455
524.txt,43,0.016666699999999923,-9.756560025512066,442.28548048384226
525.txt,39,0.01666669999999995,-9.289988955915852,383.99440256578026
526.txt,27,0.016666684999999994,-7.249990858089558,367.8740306136173
527.txt,35,0.01666669999999998,-11.54413809527668,470.3401440395131
528.txt,36,0.01666669999999998,-9.726846491165395,390.89177130752915
530.txt,33,0.01666669999999998,-9.171801543240157,433.1157969612587
531.txt,41,0.01666669999999995,-10.360808606295752,517.5042721627324
532.txt,33,0.01666669999999998,-8.912879212746052,360.4615404141359
533.txt,39,0.01666669999999995,-9.271375892347882,440.40684831920265
534.txt,21,0.016666670000000005,-11.248719463995679,323.3890335038527
535.txt,22,0.01666667000000001,-11.277861457125718,257.49648377808114
536.txt,37,0.01666669999999995,-10.871806683294416,316.8362246713418
537.txt,32,0.01666669999999998,-10.458447291017915,405.11862716078366
538.txt,41,0.01666669999999995,-9.881217804768161,452.13481299799673
539.txt,28,0.01666669999999998,-12.487732171917084,291.3007801974856
540.txt,28,0.01666669999999998,-11.079055831489427,233.86927263592315
541.txt,37,0.01666669999999995,-9.903803879657715,482.76158018953674
542.txt,39,0.01666669999999995,-10.154093458568777,467.58868059848794
543.txt,31,0.01666669999999998,-9.938361882710103,340.29629895027745
544.txt,30,0.01666669999999998,-8.331817907191562,382.6339142309304
545.txt,27,0.016666684999999994,-10.672828808925164,336.27628463224744
546.txt,33,0.01666669999999998,-9.073010716306415,375.1290572128546
547.txt,31,0.01666669999999998,-8.36633016990936,329.4818453392729
548.txt,23,0.016666684999999994,-10.71924262102092,316.20318402604323
549.txt,21,0.016666670000000005,-8.018792995230793,236.2557372151254
550.txt,33,0.01666669999999998,-9.350652502912412,344.9860893532336
551.txt,35,0.01666669999999998,-10.572845749147048,398.710020550137
552.txt,25,0.016666684999999994,-9.734230307678784,332.211540334265
553.txt,34,0.01666669999999998,-10.339736082711074,591.6616387788674
554.txt,28,0.01666669999999998,-10.23899347289616,320.3724751407273
555.txt,39,0.01666669999999995,-9.766044737064812,537.3072567047997
556.txt,18,0.01666667,-9.250069303864285,278.1674342094856
557.txt,37,0.01666669999999995,-10.409928984434801,477.1831469754719
558.txt,32,0.01666669999999998,-7.4163749785355435,421.24582379594216
559.txt,37,0.01666669999999995,-10.185960214674147,497.69627744260015
560.txt,27,0.016666684999999994,-9.465894576561862,347.1220222301613
561.txt,34,0.01666669999999998,-8.953736604454768,429.79661383146146
562.txt,42,0.016666699999999923,-9.829251064946082,530.0605356542459
563.txt,41,0.01666669999999995,-10.266699490880681,438.5588800481396
564.txt,39,0.01666669999999995,-10.064079476856037,471.6087377203777
565.txt,22,0.01666667000000001,-12.499797444623479,213.53781055783506
566.txt,18,0.01666667,-9.860742925612422,251.4988940101634
567.txt,26,0.01666669999999998,-10.483109531398442,279.44125489154857
568.txt,43,0.016666699999999923,-8.638309932758006,480.6221562246544
569.txt,39,0.01666669999999995,-8.198910934326832,525.3309337555628
570.txt,41,0.01666669999999995,-8.640425536183285,442.1824808025411
571.txt,37,0.01666669999999995,-9.266504525486189,407.6264644713242
572.txt,36,0.01666669999999998,-10.034710205802524,405.68037488200855
573.txt,37,0.01666669999999995,-10.356978750850708,444.2327855183892
574.txt,28,0.01666669999999998,-9.79917600487742,268.06152341692814
575.txt,44,0.016666699999999923,-9.130206959974503,488.03989339891933
576.txt,45,0.016666699999999923,-9.510754892820252,439.84678512185394
577.txt,31,0.01666669999999998,-9.017413886854513,318.2990005395664
578.txt,27,0.016666684999999994,-9.933897812775633,218.53525069579715
579.txt,28,0.01666669999999998,-13.509715244647001,1203.8104011138516
580.txt,43,0.016666699999999923,-9.434733023626436,454.0390506492787
581.txt,20,0.01666667000000001,-10.98530288544032,243.99739672327243
582.txt,32,0.01666669999999998,-9.372186677615257,343.22388985981183
583.txt,41,0.01666669999999995,-8.512646808347755,421.34784695186954
584.txt,26,0.01666669999999998,-7.326447317255319,233.59617825947595
585.txt,27,0.016666684999999994,-8.751643275241488,261.5016408589366
586.txt,28,0.01666669999999998,-11.772298068130958,288.4554570701947
587.txt,33,0.01666669999999998,-9.518165353147426,360.7813263910778
588.txt,33,0.01666669999999998,-9.580810160055456,375.5901081352744
589.txt,42,0.016666699999999923,-9.105891121100331,454.3555679359645
590.txt,41,0.01666669999999995,-9.695310701152465,434.84313252282914
591.txt,34,0.01666669999999998,-9.430527729809628,411.33269483416393
592.txt,35,0.01666669999999998,-9.75535894128749,428.32241969206285
593.txt,32,0.01666669999999998,-8.896034429329184,321.14074675461967
594.txt,33,0.01666669999999998,-8.885764161452258,470.2258095811918
595.txt,42,0.016666699999999923,-7.76493546145421,421.6153078866709
596.txt,42,0.016666699999999923,-9.68826555520063,443.4188985278032
597.txt,29,0.01666669999999998,-7.582944106742728,404.61478481984403
598.txt,38,0.01666669999999998,-8.7717431591479,358.73518809041514
599.txt,29,0.01666669999999998,-9.90329938284428,276.52740330608793
600.txt,31,0.01666669999999998,-9.658414338220627,311.7923181692101
601.txt,37,0.01666669999999995,-9.348885703101432,462.37781002088695
602.txt,42,0.016666699999999923,-9.624786921769358,462.12439122141126
603.txt,28,0.01666669999999998,-9.248351277160868,376.5097832044194
604.txt,44,0.016666699999999923,-8.70983375156192,356.3928780603126
605.txt,29,0.01666669999999998,-9.407994141928715,352.9321264373792
606.txt,38,0.01666669999999998,-10.134246263408098,410.7747088670673
607.txt,26,0.01666669999999998,-10.077522866916883,245.4584545950831
608.txt,34,0.01666669999999998,-9.873882454940537,418.05978405167593
609.txt,41,0.01666669999999995,-9.148704564008808,498.9669193680933
